Rsquare	pvalues	FDR
0.5309817803188	0.0244008200106938	0.0525133937091253
0.451001422884564	0.0590194812125659	0.0724513049416987
0.506844172027297	0.0287049829947999	0.0525133937091253
0.525275377768117	0.0253728853124084	0.0525133937091253
0.432620058171131	0.0646604577352939	0.0724513049416987
0.436012672748098	0.0635921408270614	0.0724513049416987
0.507109551816	0.0286548652294077	0.0525133937091253
0.456918516363061	0.0572791524226667	0.0724513049416987
0.430778535079963	0.0652455793538448	0.0724513049416987
0.522385260514173	0.0258757658641448	0.0525133937091253
0.436037210607781	0.0635844593308696	0.0724513049416987
0.453602782595397	0.0582499166966855	0.0724513049416987
0.423126224410671	0.067716885898173	0.0724513049416987
0.504031752661088	0.0292400519602823	0.0525133937091253
0.419869645379127	0.0687882994086817	0.0724513049416987
0.510681510336479	0.0279864759162473	0.0525133937091253
0.516073549863844	0.0269991021279962	0.0525133937091253
0.505383807702031	0.0289819211729946	0.0525133937091253
0.506660148351037	0.0287397739034363	0.0525133937091253
0.588088412746757	0.00966983734122306	0.0525133937091253
0.529884759856776	0.024585562380325	0.0525133937091253
0.43414404071931	0.0641790208823285	0.0724513049416987
0.510573009811016	0.0280066097790057	0.0525133937091253
0.440719172820099	0.0621306263103631	0.0724513049416987
0.4462481672058	0.0604438586002081	0.0724513049416987
0.496971586941703	0.0306153085324201	0.0525133937091253
0.449100892071016	0.0595861659365631	0.0724513049416987
0.443356519580221	0.0613219933116179	0.0724513049416987
0.541435696190629	0.0226903212064867	0.0525133937091253
0.535046337314878	0.02372507910907	0.0525133937091253
0.430107335550395	0.0654597653402283	0.0724513049416987
0.526461420105894	0.0251685789760369	0.0525133937091253
0.439231250219776	0.0625901060268966	0.0724513049416987
0.447159163854067	0.0601690329262835	0.0724513049416987
0.504911517157107	0.0290718999815984	0.0525133937091253
0.513814352634164	0.0274096611667639	0.0525133937091253
0.426805659058714	0.0665205539896418	0.0724513049416987
0.450155015863325	0.0592713908499591	0.0724513049416987
0.432728559830052	0.0646260978801666	0.0724513049416987
0.511306539414996	0.0278706977084506	0.0525133937091253
0.524421078243991	0.0255207888704985	0.0525133937091253
0.503928942727733	0.0292597485098077	0.0525133937091253
0.535209944026471	0.0236981658144602	0.0525133937091253
0.450025014301758	0.0593101483360087	0.0724513049416987
0.502103022706338	0.0296111772908009	0.0525133937091253
0.508857916707437	0.0283262733773209	0.0525133937091253
0.446433897631005	0.0603877574106871	0.0724513049416987
0.527705126607055	0.0249556226518589	0.0525133937091253
0.511056579138635	0.0279169575613493	0.0525133937091253
0.506614757455162	0.0287483600792432	0.0525133937091253
0.539438728804158	0.0230101551923735	0.0525133937091253
0.52856709491966	0.0248087981487611	0.0525133937091253
0.416449165132663	0.0699264533554158	0.0724513049416987
0.502520409235081	0.0295305742228654	0.0525133937091253
0.416419870637777	0.0699362580326198	0.0724513049416987
0.508599124988842	0.0283747373285686	0.0525133937091253
0.441470724892885	0.0618994403774976	0.0724513049416987
0.526039406425889	0.0252411374165602	0.0525133937091253
0.437782192921554	0.0630398613904192	0.0724513049416987
0.509622025800774	0.0281835303675094	0.0525133937091253
0.428083635564813	0.066108534277719	0.0724513049416987
0.418156034151212	0.0693568499580441	0.0724513049416987
0.506576903024126	0.028755522081356	0.0525133937091253
0.547480830508049	0.0217416732228103	0.0525133937091253
0.444128388192294	0.0610867281414102	0.0724513049416987
0.510870628989986	0.0279514073694764	0.0525133937091253
0.509534426421268	0.0281998681392123	0.0525133937091253
0.408548761809309	0.0726060864175189	0.0735478570010479
0.444960791218405	0.0608337182840561	0.0724513049416987
0.444546909319394	0.0609594266520109	0.0724513049416987
0.530689876756506	0.024449879217077	0.0525133937091253
0.442256653771116	0.0616583228840115	0.0724513049416987
0.540107999474128	0.0229026047790807	0.0525133937091253
0.404198763390422	0.074112165413366	0.0745595225486579
0.508647396452744	0.0283656929480715	0.0525133937091253
0.507000417315925	0.0286754678789853	0.0525133937091253
0.513211945052833	0.0275198976069103	0.0525133937091253
0.507292413781977	0.0286203683302742	0.0525133937091253
0.506921771420348	0.0286903215143899	0.0525133937091253
0.514062738739492	0.0273643018664527	0.0525133937091253
0.453088902909187	0.0584013827380284	0.0724513049416987
0.436329709662318	0.0634929434681534	0.0724513049416987
0.430850933303155	0.0652225058348122	0.0724513049416987
0.538881558437387	0.0230999690599448	0.0525133937091253
0.432676285292126	0.0646426503656359	0.0724513049416987
0.547187017911326	0.0217871072623981	0.0525133937091253
0.440090082684025	0.0623246046528334	0.0724513049416987
0.437079318592617	0.0632588298663771	0.0724513049416987
0.444624266043429	0.0609359173432405	0.0724513049416987
0.42198188597166	0.0680920225711625	0.0724513049416987
0.538480147885528	0.0231648316856192	0.0525133937091253
0.52541357442016	0.0253490180633492	0.0525133937091253
0.447554590646509	0.060050013526692	0.0724513049416987
0.419137326345389	0.0690308678611969	0.0724513049416987
0.532831413711136	0.0240916124821387	0.0525133937091253
0.532066875327728	0.0242190763003577	0.0525133937091253
0.442983358690335	0.0614359588769606	0.0724513049416987
0.436183127720698	0.0635387938722527	0.0724513049416987
0.431773742812746	0.0649289051065844	0.0724513049416987
0.400342215480867	0.0754658534672435	0.0757689291839794
0.537355132000128	0.0233473202452846	0.0525133937091253
0.528273862173606	0.0248586759203499	0.0525133937091253
0.417732517373741	0.0694978759633329	0.0724513049416987
0.522090520821862	0.0259274535194717	0.0525133937091253
0.425195510977433	0.0670422318234573	0.0724513049416987
0.50843136457059	0.0284061860877064	0.0525133937091253
0.440887994413529	0.0620786424568346	0.0724513049416987
0.501945191983403	0.0296416983658759	0.0525133937091253
0.414127987337456	0.0707063526559868	0.0725937912279126
0.527712162330914	0.0249544216713866	0.0525133937091253
0.596961840199602	0.00892139695225345	0.0525133937091253
0.50512010702917	0.0290321352391185	0.0525133937091253
0.514297816185189	0.0273214232445843	0.0525133937091253
0.444113715864727	0.0610911943805729	0.0724513049416987
0.60171416563485	0.00853889795541651	0.0525133937091253
0.435156007438931	0.0638607245240972	0.0724513049416987
0.454865769103903	0.0578788106229757	0.0724513049416987
0.531690395075538	0.0242820220171076	0.0525133937091253
0.526110188839501	0.0252289569566093	0.0525133937091253
0.423578836807453	0.0675689132093182	0.0724513049416987
0.550357723898802	0.0213003992374885	0.0525133937091253
0.466470060344319	0.0545454024654945	0.0724513049416987
0.507429569363765	0.0285945138072374	0.0525133937091253
0.520978089746926	0.0261232125252168	0.0525133937091253
0.457437668615815	0.0571281806816887	0.0724513049416987
0.532233175024053	0.024191309403132	0.0525133937091253
0.508443579866713	0.0284038953231528	0.0525133937091253
0.451764645482977	0.0587929681212673	0.0724513049416987
0.470727467378425	0.0533564748822936	0.0724513049416987
0.529346492899671	0.0246765778483011	0.0525133937091253
0.420599891843985	0.0685470167509452	0.0724513049416987
0.456909634343459	0.057281737756513	0.0724513049416987
0.499273758846336	0.0301617882854271	0.0525133937091253
0.542751507576653	0.0224813424105185	0.0525133937091253
0.503656386500706	0.0293120122604039	0.0525133937091253
0.539054125732138	0.0230721248220664	0.0525133937091253
0.512103805464098	0.0277235213341985	0.0525133937091253
0.509340258290757	0.0282361061607521	0.0525133937091253
0.443856597475154	0.0611694978791452	0.0724513049416987
0.452981707738859	0.0584330129570396	0.0724513049416987
0.5221507623334	0.0259168830533265	0.0525133937091253
0.440433545570839	0.0622186463960449	0.0724513049416987
0.532414346774382	0.024161085552836	0.0525133937091253
0.507047887266942	0.0286665050717293	0.0525133937091253
0.510050666744365	0.0281036858042958	0.0525133937091253
0.535627959691739	0.0236295024857547	0.0525133937091253
0.530006316701352	0.0245650420407267	0.0525133937091253
0.443992110987215	0.0611282195264066	0.0724513049416987
0.514154134077034	0.0273476253540511	0.0525133937091253
0.507428660662389	0.0285946850460308	0.0525133937091253
0.442344167463923	0.0616315149240601	0.0724513049416987
0.459316341102104	0.0565841588858363	0.0724513049416987
0.441551967100604	0.0618744853848571	0.0724513049416987
0.50820050109375	0.0284495057968225	0.0525133937091253
0.593474278950382	0.00921016943257227	0.0525133937091253
0.528186933810897	0.0248734760484395	0.0525133937091253
0.541676776075322	0.0226519281709492	0.0525133937091253
0.512867966403359	0.0275829877815608	0.0525133937091253
0.426513104650352	0.0666151268053886	0.0724513049416987
0.50636108217286	0.0287963799121118	0.0525133937091253
0.448876029211586	0.0596534630842856	0.0724513049416987
0.431148498598552	0.0651277310509807	0.0724513049416987
0.43916863451305	0.0626094940427245	0.0724513049416987
0.420001627972062	0.0687446464179832	0.0724513049416987
0.438211596182177	0.0629063493220614	0.0724513049416987
0.439883141369636	0.0623885068435552	0.0724513049416987
0.509826290610692	0.0281454606194453	0.0525133937091253
0.444468904471154	0.0609831393331888	0.0724513049416987
0.512029140161834	0.0277372805893927	0.0525133937091253
0.474046981056886	0.0524419494879687	0.0724513049416987
0.526560380130875	0.0251515862982228	0.0525133937091253
0.527546355274761	0.0249827356558737	0.0525133937091253
0.529878666641564	0.0245865913189405	0.0525133937091253
0.445188185634053	0.06076472874016	0.0724513049416987
0.441771015817811	0.0618072356658611	0.0724513049416987
0.461077268304327	0.0560775011075057	0.0724513049416987
0.436563140489471	0.0634199747910621	0.0724513049416987
0.529173102519988	0.0247059482720381	0.0525133937091253
0.500384017812733	0.0299448343552495	0.0525133937091253
0.5317271427813	0.0242758727677208	0.0525133937091253
0.529361053182402	0.0246741126476336	0.0525133937091253
0.412491214956584	0.0712599814249031	0.0730122760501056
0.455310622301633	0.0577484901787376	0.0724513049416987
0.52644576485971	0.0251712679401108	0.0525133937091253
0.497275893362767	0.0305550772338938	0.0525133937091253
0.528239118275906	0.0248645905331131	0.0525133937091253
0.52924872846244	0.024693134958572	0.0525133937091253
0.453138297411165	0.0583868118406289	0.0724513049416987
0.504979478154521	0.0290589398085568	0.0525133937091253
0.42740535785088	0.0663269870169244	0.0724513049416987
0.535441428862203	0.0236601242817638	0.0525133937091253
0.509331722407794	0.0282377000089644	0.0525133937091253
0.507772019249802	0.0285300345614974	0.0525133937091253
0.417490024081438	0.0695787144067525	0.0724513049416987
0.516302648805859	0.0269577196662296	0.0525133937091253
0.545074645376594	0.0221157730487466	0.0525133937091253
0.512902183154159	0.0275767072749396	0.0525133937091253
0.499454541870118	0.030126383767409	0.0525133937091253
0.527703182580522	0.0249559544997099	0.0525133937091253
0.536058104847246	0.0235589969882597	0.0525133937091253
0.546150489154661	0.0219479385022792	0.0525133937091253
0.422076154221921	0.0680610643826148	0.0724513049416987
0.510391054683167	0.0280403978860588	0.0525133937091253
0.512495604662121	0.0276514023179977	0.0525133937091253
0.529455049644408	0.0246582024026414	0.0525133937091253
0.527052715858627	0.0250671696052197	0.0525133937091253
0.532053708866592	0.0242212756760115	0.0525133937091253
0.452109639574351	0.058690777571282	0.0724513049416987
0.509894154854297	0.0281328207472318	0.0525133937091253
0.502646883034385	0.0295061820381589	0.0525133937091253
0.409927049770998	0.0721334555404519	0.0733698220452207
0.414250971048821	0.070664877452174	0.0725937912279126
0.506057800375845	0.0288538667847962	0.0525133937091253
0.519890447004162	0.026315644365538	0.0525133937091253
0.529207487334601	0.0247001218516737	0.0525133937091253
0.503811454359848	0.0292822690330683	0.0525133937091253
0.507346209033664	0.0286102256229044	0.0525133937091253
0.507869437182862	0.0285117112934149	0.0525133937091253
0.419550347882576	0.0688939873112072	0.0724513049416987
0.50699425748897	0.0286766310663415	0.0525133937091253
0.497708335151379	0.0304696331862452	0.0525133937091253
0.509143653523182	0.0282728334790664	0.0525133937091253
0.423691178047524	0.06753222075757	0.0724513049416987
0.461477403995451	0.0559628126441771	0.0724513049416987
0.535328220489051	0.023678723091598	0.0525133937091253
0.502387607797287	0.0295562026127923	0.0525133937091253
0.508795046605178	0.0283380415188715	0.0525133937091253
0.441970386843878	0.0617460715259579	0.0724513049416987
0.536483872510138	0.023489358848619	0.0525133937091253
0.51039649802874	0.0280393866551216	0.0525133937091253
0.513297634212833	0.0275041974428669	0.0525133937091253
0.504881498956728	0.0290776257990374	0.0525133937091253
0.547110679013557	0.0217989231989531	0.0525133937091253
0.521799955236512	0.0259784824582292	0.0525133937091253
0.440439393807437	0.0622168433061623	0.0724513049416987
0.455783137773014	0.0576102891443388	0.0724513049416987
0.506035004135109	0.0288581911753561	0.0525133937091253
0.442864238867812	0.0614723698734178	0.0724513049416987
0.588531733282928	0.00963136403801475	0.0525133937091253
0.506317221649952	0.028804688478003	0.0525133937091253
0.413776161249528	0.070825098081919	0.0726411262378657
0.508598637877198	0.0283748286069222	0.0525133937091253
0.47012113804163	0.0535246966536888	0.0724513049416987
0.52891767821343	0.0247492604361664	0.0525133937091253
0.44580379929653	0.060578230415992	0.0724513049416987
0.443054357065637	0.0614142641763554	0.0724513049416987
0.40794916661694	0.0728123784310374	0.0735478570010479
0.4259474970133	0.0667982363809771	0.0724513049416987
0.527910796297208	0.0249205326220172	0.0525133937091253
0.52311268266913	0.0257485198567153	0.0525133937091253
0.529611187643239	0.0246317902323228	0.0525133937091253
0.439303665262867	0.0625676890262128	0.0724513049416987
0.497127788606955	0.0305843807434489	0.0525133937091253
0.50279746301704	0.029477159826314	0.0525133937091253
0.420497342856172	0.0685808641534746	0.0724513049416987
0.514297075535928	0.0273215582637931	0.0525133937091253
0.502065359599719	0.0296184584427952	0.0525133937091253
0.527818618145489	0.0249362550385485	0.0525133937091253
0.451262343807617	0.0589419756614256	0.0724513049416987
0.527458845363748	0.0249976886341128	0.0525133937091253
0.447331218094591	0.0601172262021966	0.0724513049416987
0.535901188522384	0.0235846996507087	0.0525133937091253
0.506407626964316	0.0287875647717706	0.0525133937091253
0.430806650812943	0.0652366181099084	0.0724513049416987
0.459838181593544	0.0564336847813911	0.0724513049416987
0.450799041078136	0.0590796467110073	0.0724513049416987
0.444598223567637	0.0609438311478207	0.0724513049416987
0.524736518263367	0.0254661046449063	0.0525133937091253
0.519820641643843	0.0263280297535661	0.0525133937091253
0.450961633568355	0.0590313066971306	0.0724513049416987
0.506571991404561	0.0287564514477852	0.0525133937091253
0.526699017566407	0.0251277944940233	0.0525133937091253
0.523440660185129	0.0256912963453735	0.0525133937091253
0.434852273631482	0.0639561422660658	0.0724513049416987
0.425458194053594	0.0669569284337758	0.0724513049416987
0.432109680098946	0.0648222539831258	0.0724513049416987
0.541334682116782	0.0227064220938273	0.0525133937091253
0.505677887738128	0.028925996967198	0.0525133937091253
0.534116348370188	0.0238784821996324	0.0525133937091253
0.533296776578897	0.0240142651832133	0.0525133937091253
0.524494465413084	0.0255080589851934	0.0525133937091253
0.505364967758222	0.0289855065861286	0.0525133937091253
0.506532101543641	0.028764000135158	0.0525133937091253
0.531394023378042	0.0243316571633499	0.0525133937091253
0.513457397773909	0.0274749425966393	0.0525133937091253
0.550838969572092	0.0212272178361074	0.0525133937091253
0.442292656613207	0.0616472931933605	0.0724513049416987
0.511489462096459	0.0278368797961869	0.0525133937091253
0.497321450127459	0.0305460676540474	0.0525133937091253
0.416968945609395	0.0697526476374454	0.0724513049416987
0.511949141464616	0.0277520281912982	0.0525133937091253
0.503909713850413	0.0292634334937892	0.0525133937091253
0.428051592763056	0.0661188429013676	0.0724513049416987
0.525434947673999	0.0253453282496982	0.0525133937091253
0.588267699654075	0.0160676560008436	0.0525133937091253
0.532902589234231	0.024079770844835	0.0525133937091253
0.512438402357864	0.0276619231049049	0.0525133937091253
0.531592949331296	0.0242983337485088	0.0525133937091253
0.510781555190153	0.0279679204661505	0.0525133937091253
0.448220768011421	0.0598498718171134	0.0724513049416987
0.446838721443461	0.0602656032151266	0.0724513049416987
0.505726634975375	0.028916734477464	0.0525133937091253
0.422033020076794	0.0680752286313958	0.0724513049416987
0.532035359292263	0.0242243410995827	0.0525133937091253
0.434420090884246	0.064092084193677	0.0724513049416987
0.441522047416616	0.0618836749320385	0.0724513049416987
0.448574937395443	0.0597436568935204	0.0724513049416987
0.541589219257496	0.0226658665556406	0.0525133937091253
0.426295647728847	0.0666854843966196	0.0724513049416987
0.500887567172431	0.0298468131854913	0.0525133937091253
0.44081161892717	0.0621021563720271	0.0724513049416987
0.44769764454753	0.060006996181706	0.0724513049416987
0.525811716536684	0.0252803479125044	0.0525133937091253
0.427441410293694	0.0663153628690786	0.0724513049416987
0.445538323857325	0.0606586064165112	0.0724513049416987
0.425666953499652	0.0668891906127166	0.0724513049416987
0.507647597455728	0.0285534494409431	0.0525133937091253
0.509014114210153	0.028297051448418	0.0525133937091253
0.524968118399722	0.025426008898325	0.0525133937091253
0.536172329497455	0.023540299894034	0.0525133937091253
0.529125471813812	0.02471402081931	0.0525133937091253
0.437149871688361	0.0632368262711262	0.0724513049416987
0.520271673442364	0.0262480789393564	0.0525133937091253
0.510652181021847	0.0279919173609386	0.0525133937091253
0.529112644416312	0.0247161951586583	0.0525133937091253
0.512871214069026	0.0275823916257472	0.0525133937091253
0.503516160267754	0.0293389277184614	0.0525133937091253
0.526350751303092	0.0251875920497222	0.0525133937091253
0.512419933251437	0.027665320609769	0.0525133937091253
0.517448496272017	0.0267514350642617	0.0525133937091253
0.466029324008819	0.0546695173738564	0.0724513049416987
0.43773507567106	0.0630545233603961	0.0724513049416987
0.473715374530423	0.0525328180278669	0.0724513049416987
0.445541766788316	0.0606575635508467	0.0724513049416987
0.509406499780423	0.0282237395582731	0.0525133937091253
0.509922669945421	0.0281275109790133	0.0525133937091253
