tf1	tf2	peak.zt	trough.zt	pvalues	fdr	enrichment	genes
PHYA	PIF5	ZT16	ZT4	0.000454643535943777	0.0088951996162913	2.21521186350094	AT1G08930,AT1G30640,AT1G32920,AT1G75800,AT2G18960,AT2G40140,AT2G41430,AT2G46580,AT3G07470,AT3G28340,AT3G28910,AT3G49530,AT4G32160,AT4G33430,AT4G36500,AT4G36920,AT4G36970,AT5G04710,AT5G07580,AT5G14710,AT5G43830,AT5G66210
PHYA	PIF5	ZT16	ZT8	4.00526750881429e-05	0.00106807133568381	3.5656618765443	AT1G05710,AT1G16880,AT1G78100,AT2G01420,AT2G41100,AT3G10985,AT3G12560,AT3G18290,AT4G16370,AT4G27280,AT4G30440,AT4G31390,AT5G47200,AT5G62670
PHYA	PIF5	ZT20	ZT4	2.42922086606751e-05	0.000683218368581487	3.35882261617333	AT1G04400,AT1G28580,AT1G56220,AT1G64610,AT3G02990,AT3G14100,AT3G15630,AT3G48360,AT3G51370,AT3G60130,AT3G61160,AT4G24240,AT4G32060,AT4G33150,AT5G37260,AT5G55530
PHYA	ELF4	ZT0	ZT16	1.73568697596788e-09	1.15712465064525e-07	23.8353989967942	AT1G26790,AT1G44446,AT2G39010,AT2G46830,AT3G26520,AT5G06980,AT5G39660,AT5G57660
PHYA	ELF4	ZT4	ZT16	7.3354882925751e-11	6.00176314847053e-09	13.7689926243617	AT1G06040,AT1G15820,AT1G18330,AT2G27420,AT2G46680,AT3G08940,AT3G47470,AT3G59060,AT4G32020,AT4G36040,AT5G13630,AT5G54470
PHYB	CRY2	ZT0	ZT8	8.61483475297407e-06	0.000265071838553048	3.69364462871636	AT1G01550,AT1G09070,AT1G74450,AT2G18090,AT3G23030,AT3G24550,AT3G26810,AT3G55980,AT3G62980,AT4G01720,AT4G30210,AT5G05440,AT5G11090,AT5G24870,AT5G49480,AT5G51460
PHYB	CRY2	ZT0	ZT12	7.56279780212669e-11	6.05023824170135e-09	5.37099697636682	AT1G01060,AT1G06410,AT1G13260,AT1G19770,AT1G35140,AT1G49500,AT1G57680,AT1G66160,AT1G72820,AT2G01850,AT2G20670,AT2G27500,AT2G40000,AT3G01560,AT3G04730,AT3G15450,AT3G30775,AT3G55430,AT4G28240,AT5G18630,AT5G27350,AT5G41080,AT5G58650
PHYB	LUX	ZT0	ZT16	0.00014864046094113	0.00345128438122279	10.0562264335084	AT1G44446,AT2G46830,AT3G12320,AT3G54500,AT5G06980
PHYB	LUX	ZT4	ZT16	6.67806630986626e-06	0.000216585934374041	6.97101521701455	AT1G06040,AT1G73480,AT1G73870,AT2G30570,AT3G47470,AT3G59060,AT5G04200,AT5G54470,AT5G64170
PHYB	PIF4	ZT0	ZT8	1.57696747151085e-08	7.8450801479425e-07	2.12099901813932	AT1G01720,AT1G09070,AT1G21050,AT1G21980,AT1G22930,AT1G30110,AT1G35510,AT1G49200,AT1G56590,AT1G60010,AT1G65930,AT1G68440,AT1G69800,AT1G79630,AT2G01140,AT2G18090,AT2G23460,AT2G23810,AT2G31820,AT2G33310,AT2G39570,AT2G41630,AT2G43060,AT2G45880,AT2G46450,AT3G02140,AT3G16830,AT3G23030,AT3G24550,AT3G24670,AT3G26510,AT3G26810,AT3G29240,AT3G44380,AT3G44720,AT3G52450,AT3G55980,AT3G57880,AT3G62980,AT3G63260,AT4G00710,AT4G01720,AT4G08980,AT4G09890,AT4G17080,AT4G18140,AT4G25700,AT4G30210,AT4G33240,AT4G38060,AT5G01340,AT5G05440,AT5G10450,AT5G16830,AT5G24870,AT5G28050,AT5G48540,AT5G49480,AT5G51460,AT5G59150,AT5G62130,AT5G64410
PHYB	PIF4	ZT0	ZT12	2.04941185957955e-14	2.95115307779455e-12	2.59538617500266	AT1G01060,AT1G01490,AT1G06410,AT1G12500,AT1G13080,AT1G13260,AT1G18620,AT1G19110,AT1G19770,AT1G23050,AT1G23870,AT1G49500,AT1G49730,AT1G57680,AT1G63690,AT1G65590,AT1G66160,AT1G69570,AT1G71340,AT1G72820,AT1G77640,AT2G01850,AT2G03730,AT2G05790,AT2G06850,AT2G18300,AT2G18700,AT2G20670,AT2G24550,AT2G27500,AT2G28110,AT2G40000,AT2G40970,AT2G41290,AT2G42870,AT2G43680,AT2G44920,AT2G46220,AT2G47940,AT3G01560,AT3G15450,AT3G16240,AT3G16800,AT3G16850,AT3G19850,AT3G30775,AT3G45730,AT3G47340,AT3G55430,AT3G55560,AT3G57410,AT3G61440,AT3G61600,AT3G62720,AT4G04630,AT4G12420,AT4G18710,AT4G21510,AT4G25080,AT4G28240,AT4G36860,AT4G38470,AT5G03520,AT5G04040,AT5G05690,AT5G18630,AT5G24930,AT5G27350,AT5G28770,AT5G41080,AT5G49170,AT5G53160,AT5G54080,AT5G58430,AT5G58650
PHYB	PIF4	ZT0	ZT16	0.000128158304272576	0.0029959084115667	3.01849955143167	AT1G06570,AT1G27050,AT1G44446,AT1G48260,AT1G73670,AT1G76600,AT2G02710,AT2G46830,AT3G47420,AT3G50740,AT3G54500,AT4G11330,AT5G06980,AT5G52570,AT5G61670
PHYB	PIF4	ZT16	ZT4	0.000117221370804556	0.00279468168805564	2.08838050360679	AT1G02560,AT1G18210,AT1G19020,AT1G20840,AT1G22530,AT1G27730,AT1G30490,AT1G30640,AT1G32920,AT2G15830,AT2G33800,AT2G35880,AT2G41430,AT2G46580,AT2G48030,AT3G23690,AT3G28340,AT3G49530,AT3G50650,AT3G55390,AT4G33300,AT4G33430,AT4G36920,AT5G02100,AT5G05250,AT5G07580,AT5G14710,AT5G24270,AT5G55850,AT5G63410
PHYB	PIF5	ZT0	ZT8	2.15536085232839e-09	1.33781018420383e-07	2.8467620581092	AT1G01550,AT1G01720,AT1G09070,AT1G21050,AT1G22930,AT1G30110,AT1G35510,AT1G56590,AT1G68440,AT1G69800,AT1G74450,AT2G01140,AT2G18090,AT2G23460,AT2G23810,AT2G43060,AT2G45880,AT3G02140,AT3G16830,AT3G23030,AT3G24550,AT3G26510,AT3G26810,AT3G52450,AT3G55980,AT3G62980,AT4G00710,AT4G19200,AT4G25700,AT4G30210,AT4G38060,AT5G05440,AT5G10450,AT5G11090,AT5G16830,AT5G24870,AT5G48540,AT5G49480,AT5G51460,AT5G59150,AT5G64410
PHYB	PIF5	ZT0	ZT12	8.05180673580307e-13	9.05828257777845e-11	3.30108810488483	AT1G01060,AT1G01490,AT1G06410,AT1G13080,AT1G13260,AT1G19110,AT1G19770,AT1G23050,AT1G23870,AT1G49500,AT1G49730,AT1G57680,AT1G65590,AT1G66160,AT1G69570,AT1G72820,AT1G79750,AT2G01850,AT2G06850,AT2G18300,AT2G18700,AT2G20670,AT2G25735,AT2G27500,AT2G40000,AT2G40970,AT2G42870,AT2G44920,AT2G47940,AT3G01560,AT3G15450,AT3G16800,AT3G16850,AT3G45730,AT3G47340,AT3G55430,AT3G62720,AT4G18710,AT4G28240,AT4G36860,AT4G38470,AT5G18630,AT5G24930,AT5G27350,AT5G41080,AT5G58430,AT5G58650
PHYB	PIF5	ZT0	ZT16	1.08212799798069e-06	4.0025789334489e-05	5.30959924754943	AT1G06570,AT1G27050,AT1G48260,AT1G58290,AT1G73670,AT1G76600,AT2G46830,AT3G50740,AT3G54500,AT4G11330,AT5G06980,AT5G52570,AT5G61670
PHYB	ELF4	ZT0	ZT12	0.000495881153937187	0.00951973779055631	5.03252183716246	AT1G69570,AT2G05540,AT2G20670,AT3G15450,AT3G30775,AT3G47340,AT5G14120
PHYB	ELF4	ZT0	ZT16	1.58500107915382e-07	6.4840953238111e-06	25.0840704296501	AT1G44446,AT1G55960,AT2G46830,AT3G12320,AT3G54500,AT5G06980
PHYB	ELF4	ZT4	ZT16	7.11042534105432e-10	5.22398596485624e-08	16.100347255277	AT1G06040,AT1G73480,AT1G73870,AT2G30570,AT3G47470,AT3G59060,AT4G32020,AT5G04200,AT5G54470,AT5G64170
PHYB	ELF4	ZT8	ZT16	0.000312464731345599	0.00657820487043365	22.9615721625259	AT1G22770,AT1G61520,AT4G02770
CRY2	FHY1	ZT0	ZT8	5.66899570419923e-08	2.59993675675303e-06	12.3351734500341	AT1G68670,AT2G18090,AT3G11700,AT3G26810,AT3G63010,AT4G30210,AT4G34150,AT5G13100,AT5G13760
CRY2	FHY1	ZT0	ZT12	9.12372159387109e-05	0.00220438910992859	8.31851774087076	AT1G13260,AT1G35140,AT3G01560,AT3G19680,AT5G19120,AT5G67420
CRY2	PIF3	ZT0	ZT8	5.12388666249904e-05	0.00130822638191465	40.1683853372904	AT1G68670,AT3G23030,AT5G13100
CRY2	PIF4	ZT0	ZT8	2.64095691055185e-17	4.75372243899333e-15	4.33039380416436	AT1G01540,AT1G09070,AT1G22190,AT1G37130,AT1G45688,AT1G51950,AT1G68670,AT1G76990,AT2G18090,AT2G19800,AT2G30040,AT2G30490,AT2G36950,AT2G38310,AT3G01820,AT3G11700,AT3G23030,AT3G24550,AT3G26810,AT3G55980,AT3G56360,AT3G62980,AT3G63010,AT4G00730,AT4G01250,AT4G01720,AT4G02380,AT4G08950,AT4G27657,AT4G27940,AT4G30210,AT4G34150,AT4G37540,AT5G01350,AT5G03140,AT5G05440,AT5G13100,AT5G13760,AT5G14730,AT5G22940,AT5G24870,AT5G42100,AT5G49480,AT5G51460,AT5G56980,AT5G65430
CRY2	PIF4	ZT0	ZT12	9.10401879108066e-20	2.18496450985936e-17	4.66613808377851	AT1G01060,AT1G03090,AT1G06410,AT1G09390,AT1G10020,AT1G13260,AT1G19770,AT1G21910,AT1G23390,AT1G28130,AT1G49500,AT1G53560,AT1G57680,AT1G66160,AT1G66180,AT1G68840,AT1G72820,AT1G77760,AT1G80440,AT2G01590,AT2G01850,AT2G20670,AT2G24790,AT2G27500,AT2G40000,AT3G01560,AT3G12150,AT3G15450,AT3G15850,AT3G19680,AT3G30775,AT3G49790,AT3G55430,AT3G61580,AT4G28240,AT4G30270,AT4G32030,AT4G39400,AT5G18630,AT5G19120,AT5G27350,AT5G41080,AT5G57560,AT5G58650,AT5G58720,AT5G59730,AT5G60680,AT5G60850,AT5G67420
CRY2	PIF5	ZT0	ZT4	4.17618904076677e-06	0.000140507294829536	5.72460726053634	AT1G11260,AT1G23710,AT1G25550,AT1G25560,AT2G23320,AT3G14990,AT3G52060,AT5G20250,AT5G25280,AT5G40250,AT5G54380
CRY2	PIF5	ZT0	ZT8	8.89413253672708e-29	4.00235964152719e-26	8.59806272313023	AT1G01540,AT1G01550,AT1G09070,AT1G22190,AT1G37130,AT1G45688,AT1G68670,AT1G74450,AT1G76990,AT2G18090,AT2G30040,AT2G30490,AT2G36950,AT2G38310,AT3G01820,AT3G11700,AT3G19580,AT3G23030,AT3G24550,AT3G26810,AT3G55960,AT3G55980,AT3G62980,AT3G63010,AT4G00730,AT4G01250,AT4G08950,AT4G27657,AT4G27940,AT4G30210,AT4G34150,AT4G37540,AT5G01350,AT5G03140,AT5G05440,AT5G11090,AT5G13100,AT5G13760,AT5G22940,AT5G24870,AT5G42100,AT5G49480,AT5G51460,AT5G56980,AT5G65430
CRY2	PIF5	ZT0	ZT12	7.09983446438417e-24	2.5559404071783e-21	7.73107759305223	AT1G01060,AT1G06410,AT1G09390,AT1G13260,AT1G19770,AT1G28130,AT1G49500,AT1G53560,AT1G57680,AT1G66160,AT1G66180,AT1G68840,AT1G72820,AT1G77760,AT1G80440,AT2G01590,AT2G01850,AT2G20670,AT2G24790,AT2G27500,AT2G40000,AT3G01560,AT3G15450,AT3G49790,AT3G55430,AT3G61580,AT4G28240,AT4G30270,AT4G32030,AT4G39400,AT5G18630,AT5G19120,AT5G27350,AT5G41080,AT5G57560,AT5G58650,AT5G58720,AT5G59730,AT5G60680,AT5G67420
CRY2	PIF5	ZT8	ZT0	8.84113429438183e-08	3.78905755473507e-06	4.17961382374386	AT1G01470,AT1G20440,AT1G20450,AT1G76180,AT2G15970,AT2G17840,AT2G25250,AT2G25450,AT3G06500,AT3G10300,AT4G31550,AT4G36010,AT5G01950,AT5G05410,AT5G11740,AT5G13200,AT5G24470,AT5G35735,AT5G62350,AT5G66880
CRY2	PIF5	ZT16	ZT4	3.70365569521766e-07	1.41842133008336e-05	5.44321800301526	AT1G18210,AT1G23020,AT1G27730,AT1G32920,AT1G75800,AT2G35880,AT2G41430,AT3G49530,AT4G17490,AT4G23470,AT4G33300,AT4G38550,AT5G14710,AT5G61600
FHY1	PIF4	ZT0	ZT8	3.28873838787165e-09	1.88757503400411e-07	4.46826666407099	AT1G68440,AT1G68670,AT1G72750,AT2G18090,AT2G23460,AT2G24100,AT2G33700,AT2G45960,AT2G46735,AT2G46800,AT2G47440,AT2G47490,AT3G11700,AT3G19970,AT3G26810,AT3G57550,AT3G63010,AT4G30210,AT4G34150,AT5G05140,AT5G13100,AT5G13760
FHY1	PIF4	ZT0	ZT12	6.97921570578863e-06	0.000222346695051673	3.49266771560988	AT1G09570,AT1G13260,AT1G66150,AT2G42580,AT2G43330,AT2G44080,AT2G46780,AT3G01560,AT3G08600,AT3G19680,AT3G58620,AT3G62720,AT4G19140,AT4G35470,AT5G19120,AT5G53160,AT5G67420
FHY1	PIF5	ZT0	ZT8	4.24607981306467e-13	4.93093139581704e-11	8.24451158753345	AT1G68440,AT1G68670,AT1G72750,AT2G18090,AT2G23460,AT2G24100,AT2G45960,AT2G46735,AT2G46800,AT2G47440,AT3G11700,AT3G26810,AT3G57550,AT3G63010,AT4G19200,AT4G30210,AT4G34150,AT5G05140,AT5G13100,AT5G13760
FHY1	PIF5	ZT0	ZT12	3.00314920190416e-05	0.000819040691428408	4.58690312312193	AT1G09570,AT1G13260,AT1G66150,AT2G46780,AT3G01560,AT3G58620,AT3G62720,AT4G25390,AT4G35470,AT5G19120,AT5G67420
LUX	PIF4	ZT0	ZT16	3.09124707132866e-05	0.000836728530585202	6.56129343936426	AT1G44446,AT2G46830,AT3G26520,AT3G54500,AT5G06980,AT5G57660,AT5G62430,AT5G62920
LUX	PIF4	ZT4	ZT16	0.000352607915616644	0.00729533618517194	3.47440659875721	AT1G06040,AT1G15820,AT1G18330,AT1G73480,AT2G46680,AT3G47470,AT3G47500,AT4G34740,AT5G54470,AT5G57180,AT5G64170
LUX	ELF4	ZT0	ZT12	0.000394047504564878	0.00792497774543889	11.7205296223027	AT1G69570,AT3G15450,AT3G47340,AT3G61580
LUX	ELF4	ZT0	ZT16	1.68077829097096e-22	5.04233487291288e-20	187.429982111278	AT1G26790,AT1G44446,AT2G46830,AT3G12320,AT3G26520,AT3G54500,AT5G06980,AT5G39660,AT5G57660,AT5G62430,AT5G62920
LUX	ELF4	ZT4	ZT16	3.32531336936017e-37	2.99278203242415e-34	131.239587356529	AT1G03130,AT1G06040,AT1G15820,AT1G18330,AT1G21500,AT1G73480,AT1G73870,AT2G30570,AT2G46680,AT3G08940,AT3G22840,AT3G47470,AT3G47500,AT3G59060,AT4G36040,AT5G04200,AT5G13630,AT5G54270,AT5G54470,AT5G64170
LUX	ELF4	ZT8	ZT16	3.54738313569316e-08	1.6935100782967e-06	124.778561517438	AT1G22770,AT1G61520,AT3G54890,AT4G10340
PIF3	PIF5	ZT0	ZT8	8.19118580412517e-05	0.00203367371688625	16.1085072556423	AT1G68670,AT2G43060,AT3G23030,AT5G13100
PIF4	PIF5	ZT0	ZT4	4.21124427117356e-05	0.00111474113060477	2.23647815980244	AT1G09940,AT1G11260,AT1G23710,AT1G24170,AT1G25550,AT1G25560,AT1G30570,AT1G36050,AT1G69270,AT1G74780,AT1G79420,AT2G21120,AT2G23320,AT2G42780,AT2G43400,AT3G03990,AT3G11770,AT3G12120,AT3G14990,AT3G16620,AT3G46600,AT3G48990,AT3G52060,AT4G32300,AT5G20250,AT5G24890,AT5G40250,AT5G47180,AT5G54380
PIF4	PIF5	ZT0	ZT8	2.6818733405441e-49	4.82737201297939e-46	4.02059280610001	AT1G01540,AT1G01720,AT1G02816,AT1G05000,AT1G06390,AT1G08570,AT1G09070,AT1G12080,AT1G12240,AT1G12580,AT1G15750,AT1G19000,AT1G21000,AT1G21050,AT1G22190,AT1G22930,AT1G30110,AT1G32170,AT1G35510,AT1G37130,AT1G45688,AT1G54740,AT1G55810,AT1G56590,AT1G61740,AT1G63420,AT1G68140,AT1G68440,AT1G68670,AT1G69800,AT1G70940,AT1G72750,AT1G75170,AT1G76990,AT1G77450,AT1G78150,AT1G78510,AT2G01140,AT2G18090,AT2G23460,AT2G23810,AT2G24100,AT2G27490,AT2G30040,AT2G30490,AT2G36950,AT2G38310,AT2G41070,AT2G41310,AT2G43060,AT2G44500,AT2G45880,AT2G45960,AT2G46735,AT2G46800,AT2G47440,AT3G01820,AT3G02140,AT3G06080,AT3G06780,AT3G11700,AT3G13040,AT3G14770,AT3G16830,AT3G17000,AT3G17510,AT3G18780,AT3G19800,AT3G22440,AT3G23030,AT3G23050,AT3G23230,AT3G23920,AT3G24550,AT3G26510,AT3G26810,AT3G44610,AT3G49810,AT3G51950,AT3G52450,AT3G55980,AT3G56200,AT3G57530,AT3G57550,AT3G61630,AT3G62980,AT3G63010,AT3G63500,AT4G00710,AT4G00730,AT4G01250,AT4G02940,AT4G08950,AT4G14900,AT4G17530,AT4G22920,AT4G25620,AT4G25700,AT4G27657,AT4G27780,AT4G27940,AT4G28290,AT4G30210,AT4G31080,AT4G34150,AT4G35780,AT4G37330,AT4G37460,AT4G37540,AT4G38060,AT4G39100,AT5G01350,AT5G01810,AT5G03140,AT5G04760,AT5G05140,AT5G05440,AT5G09760,AT5G10450,AT5G11650,AT5G13100,AT5G13760,AT5G13770,AT5G14740,AT5G16830,AT5G18650,AT5G19200,AT5G19875,AT5G22940,AT5G23340,AT5G24870,AT5G42100,AT5G48540,AT5G49100,AT5G49480,AT5G51460,AT5G56980,AT5G59150,AT5G64410,AT5G65380,AT5G65430,AT5G67370
PIF4	PIF5	ZT0	ZT12	1.05365052690949e-50	3.79314189687418e-47	4.09571501150585	AT1G01060,AT1G01430,AT1G01490,AT1G01620,AT1G02640,AT1G03610,AT1G03870,AT1G04240,AT1G06410,AT1G09390,AT1G09570,AT1G13080,AT1G13260,AT1G13960,AT1G15670,AT1G19110,AT1G19770,AT1G22330,AT1G23050,AT1G23870,AT1G27290,AT1G28130,AT1G33240,AT1G35670,AT1G49500,AT1G49730,AT1G53560,AT1G57680,AT1G63090,AT1G65590,AT1G66150,AT1G66160,AT1G66180,AT1G67050,AT1G67590,AT1G68020,AT1G68840,AT1G69570,AT1G72820,AT1G73540,AT1G73830,AT1G74840,AT1G75180,AT1G76490,AT1G77760,AT1G80440,AT2G01590,AT2G01850,AT2G02180,AT2G06850,AT2G18300,AT2G18700,AT2G20670,AT2G21880,AT2G24790,AT2G26690,AT2G26710,AT2G27500,AT2G27830,AT2G34340,AT2G40000,AT2G40610,AT2G40810,AT2G40970,AT2G42870,AT2G44920,AT2G45170,AT2G46330,AT2G46780,AT2G47160,AT2G47940,AT2G48020,AT3G01560,AT3G02540,AT3G07350,AT3G11760,AT3G12920,AT3G15450,AT3G15770,AT3G16800,AT3G16850,AT3G17100,AT3G29370,AT3G45730,AT3G47340,AT3G47620,AT3G49790,AT3G50060,AT3G50750,AT3G55430,AT3G57040,AT3G57340,AT3G58120,AT3G58620,AT3G61060,AT3G61580,AT3G62720,AT4G00720,AT4G00830,AT4G01840,AT4G16780,AT4G18700,AT4G18710,AT4G19420,AT4G19460,AT4G28240,AT4G28260,AT4G30270,AT4G32030,AT4G33666,AT4G35090,AT4G35470,AT4G35770,AT4G36030,AT4G36860,AT4G38470,AT4G38670,AT4G38700,AT4G38840,AT4G39400,AT4G39640,AT5G08350,AT5G12050,AT5G18170,AT5G18630,AT5G19120,AT5G20110,AT5G23460,AT5G24930,AT5G25460,AT5G27350,AT5G40890,AT5G41080,AT5G49360,AT5G54310,AT5G57560,AT5G58430,AT5G58650,AT5G58720,AT5G59730,AT5G60680,AT5G65660,AT5G67420
PIF4	PIF5	ZT0	ZT16	1.21882122778315e-13	1.51301945517908e-11	4.99659420807788	AT1G06570,AT1G21010,AT1G22640,AT1G27050,AT1G48260,AT1G67340,AT1G73670,AT1G76600,AT2G25900,AT2G38820,AT2G46310,AT2G46830,AT3G05820,AT3G17860,AT3G26520,AT3G48100,AT3G50740,AT3G53420,AT3G54500,AT4G11330,AT4G13180,AT4G25470,AT4G25570,AT4G34000,AT5G06980,AT5G45410,AT5G52570,AT5G54300,AT5G61670,AT5G64840
PIF4	PIF5	ZT4	ZT16	1.34489791833427e-09	9.31083174231415e-08	2.75809844258194	AT1G03600,AT1G04530,AT1G15820,AT1G18330,AT1G21080,AT1G56670,AT1G60190,AT1G64660,AT1G73390,AT1G73480,AT1G77280,AT2G01890,AT2G04350,AT2G32150,AT2G41870,AT2G45600,AT2G46340,AT2G46680,AT2G47180,AT3G10420,AT3G11670,AT3G11900,AT3G15810,AT3G47540,AT3G51670,AT3G61880,AT4G02280,AT4G04210,AT4G05020,AT4G32020,AT5G01520,AT5G03760,AT5G04060,AT5G04590,AT5G22290,AT5G40390,AT5G40630,AT5G43150,AT5G54470,AT5G56180,AT5G57040,AT5G67030,AT5G67390
PIF4	PIF5	ZT8	ZT0	1.47654189011119e-11	1.3988291590527e-09	2.29166711439239	AT1G01500,AT1G04690,AT1G07420,AT1G10090,AT1G11210,AT1G19310,AT1G20440,AT1G20450,AT1G20696,AT1G21380,AT1G22300,AT1G29395,AT1G67510,AT1G70420,AT1G76180,AT1G77000,AT2G15970,AT2G17840,AT2G18170,AT2G18350,AT2G18670,AT2G22430,AT2G22840,AT2G25250,AT2G25450,AT2G38000,AT2G44490,AT2G45590,AT2G46620,AT3G01960,AT3G05130,AT3G05640,AT3G06500,AT3G09000,AT3G11850,AT3G12700,AT3G17020,AT3G18080,AT3G19590,AT3G22370,AT3G27210,AT3G46010,AT3G50260,AT3G51660,AT3G53990,AT3G62630,AT3G63210,AT4G11600,AT4G30660,AT4G31550,AT4G33490,AT4G34120,AT4G35790,AT4G36010,AT4G39260,AT5G01950,AT5G05410,AT5G11670,AT5G11740,AT5G13200,AT5G24470,AT5G26340,AT5G35735,AT5G39570,AT5G39760,AT5G47060,AT5G49760,AT5G51840,AT5G57410,AT5G57630,AT5G62350,AT5G65020,AT5G65310,AT5G66880
PIF4	PIF5	ZT8	ZT4	9.17157067530319e-08	3.83926214315017e-06	4.61557538033861	AT1G12710,AT1G16850,AT1G21680,AT1G59870,AT2G16365,AT2G21660,AT2G36410,AT2G38465,AT2G42790,AT3G05220,AT3G05880,AT4G04330,AT4G33980,AT4G39090,AT5G14920,AT5G48250,AT5G58600
PIF4	PIF5	ZT8	ZT16	1.77814209819501e-05	0.000515123396567981	3.96396473840846	AT1G22770,AT1G26800,AT1G58270,AT1G66890,AT1G78070,AT1G78380,AT2G20515,AT3G45600,AT4G05180,AT5G01990,AT5G08330,AT5G58070,AT5G63800
PIF4	PIF5	ZT12	ZT4	7.08485084597001e-11	5.93150303383535e-09	2.97635577627939	AT1G05010,AT1G11310,AT1G21600,AT1G26270,AT1G55450,AT1G61370,AT1G72280,AT1G74020,AT1G76970,AT1G79110,AT1G79440,AT2G01150,AT2G03120,AT2G17220,AT2G27820,AT2G33150,AT2G43590,AT3G06160,AT3G06300,AT3G08720,AT3G11820,AT3G13880,AT3G14360,AT3G55450,AT4G01940,AT4G03010,AT4G08850,AT4G12130,AT4G18800,AT4G35750,AT5G02290,AT5G04340,AT5G10740,AT5G11520,AT5G46520,AT5G47640,AT5G48380,AT5G52840,AT5G58710,AT5G61380,AT5G61510,AT5G64310,AT5G65670,AT5G66530
PIF4	PIF5	ZT12	ZT8	0.000272496329944285	0.00587417238203249	3.73958937585703	AT1G15100,AT1G72470,AT2G01670,AT3G16910,AT3G50910,AT3G52470,AT4G00490,AT4G38620,AT5G02500,AT5G40690
PIF4	PIF5	ZT16	ZT4	9.6298798908531e-13	1.05053235172943e-10	2.996019860425	AT1G05570,AT1G07000,AT1G08930,AT1G14370,AT1G15120,AT1G18210,AT1G19020,AT1G22180,AT1G23020,AT1G25275,AT1G27730,AT1G30640,AT1G32920,AT1G55850,AT1G68300,AT1G75800,AT2G15390,AT2G15830,AT2G17440,AT2G18960,AT2G26650,AT2G30930,AT2G35880,AT2G40140,AT2G41430,AT2G46580,AT3G05120,AT3G06590,AT3G07470,AT3G16180,AT3G25600,AT3G28340,AT3G28910,AT3G47640,AT3G49530,AT3G50900,AT4G17490,AT4G23470,AT4G30190,AT4G32160,AT4G33300,AT4G33430,AT4G36500,AT4G36920,AT4G36970,AT4G39080,AT5G05250,AT5G07580,AT5G14710,AT5G43830,AT5G45250,AT5G64130
PIF4	PIF5	ZT16	ZT8	5.21032474631664e-05	0.00132092740047464	2.76894595697649	AT1G04770,AT1G05710,AT1G78100,AT1G79380,AT2G01420,AT2G33480,AT2G41100,AT3G10985,AT3G12560,AT3G13790,AT3G17770,AT3G18290,AT3G27960,AT4G16370,AT4G30440,AT4G31390,AT5G02480,AT5G47910,AT5G62670
PIF4	PIF5	ZT20	ZT4	9.1116373061962e-06	0.000277982155104291	2.76276330252711	AT1G04400,AT1G28580,AT1G56220,AT1G64610,AT1G69890,AT3G02990,AT3G14100,AT3G15630,AT3G25070,AT3G48360,AT3G51370,AT3G60130,AT3G61160,AT4G09460,AT4G24240,AT4G32060,AT4G33150,AT5G37260,AT5G52430,AT5G55530,AT5G60270,AT5G61440,AT5G65110
PIF4	PIF5	ZT20	ZT12	0.000124849962796072	0.00293764618343699	3.00300358970338	AT1G10470,AT1G22430,AT1G64380,AT1G73970,AT1G76890,AT2G16380,AT2G17710,AT2G38800,AT3G47610,AT3G49590,AT3G56000,AT3G61260,AT4G36540,AT4G37240,AT5G26820
PIF4	ELF4	ZT0	ZT16	7.002215875563e-09	3.81939047757982e-07	15.343474124356	AT1G44446,AT2G39010,AT2G46830,AT3G26520,AT3G54500,AT5G06980,AT5G57660,AT5G62430,AT5G62920
PIF4	ELF4	ZT4	ZT16	3.40638046333795e-07	1.33293148565398e-05	7.22208113224812	AT1G06040,AT1G15820,AT1G18330,AT1G73480,AT2G46680,AT3G27690,AT3G47470,AT3G47500,AT4G32020,AT5G54470,AT5G64170
PIF5	ELF4	ZT0	ZT16	0.000207707103974026	0.00458739616138954	13.8407530947356	AT2G46830,AT3G26520,AT3G54500,AT5G06980
PIF5	ELF4	ZT4	ZT16	1.06576486326069e-05	0.000319729458978206	9.32795091255239	AT1G15820,AT1G18330,AT1G73480,AT2G46680,AT3G59060,AT4G32020,AT5G54470
